-40	-70	1.5	27.1609	27.1542	-65.204	59.7944	
-40	-67.6	1.5	24.4283	24.2988	-67.936	40.8235	
-40	-65.2	1.5	23.2639	23.1178	-69.1003	38.9977	
-40	-62.8	1.5	24.9993	24.8861	-67.3652	41.9377	
-40	-60.4	1.5	35.4035	35.3538	-56.9614	63.7986	
-40	-58	1.5	29.8197	29.7974	-62.5452	54.8893	
-40	-55.6	1.5	34.2636	34.2276	-58.1012	60.1183	
-40	-53.2	1.5	23.2789	22.514	-69.0814	33.1247	
-40	-50.8	1.5	39.5298	39.5249	-52.835	72.4133	
-40	-48.4	1.5	35.2289	34.989	-57.1359	53.2353	
-40	-46	1.5	26.4504	26.3828	-65.9143	49.1687	
-40	-43.6	1.5	38.737	35.8157	-53.627	46.5036	
-40	-41.2	1.5	31.58	31.3549	-60.7848	47.7481	
-40	-38.8	1.5	44.7119	41.2892	-47.6528	44.7972	
-40	-36.4	1.5	33.0954	30.7708	-59.2678	35.4118	
-40	-34	1.5	44.528	42.0584	-47.8368	45.6867	
-40	-31.6	1.5	32.7386	31.6606	-59.6255	40.7576	
-40	-29.2	1.5	32.0741	31.5714	-60.2904	45.0461	
-40	-26.8	1.5	44.1982	42.206	-48.1666	50.6087	
-40	-24.4	1.5	42.1589	41.8582	-50.206	54.5674	
-40	-22	1.5	30.9224	30.7179	-61.4423	54.0554	
-40	-19.6	1.5	43.2844	41.5019	-49.0803	48.9359	
-40	-17.2	1.5	43.1484	41.054	-49.2164	46.0926	
-40	-14.8	1.5	32.6664	30.7448	-59.6971	35.5097	
-40	-12.4	1.5	43.2807	38.2553	-49.0837	39.8946	
-40	-10	1.5	38.3842	33.8917	-53.9795	35.9846	
-40	-7.6	1.5	49.6552	48.2633	-42.7097	57.3182	
-40	-5.2	1.5	49.6525	35.578	-42.7112	35.752	
-40	-2.8	1.5	52.72	31.6615	-39.6419	31.696	
-40	-0.4	1.5	51.6709	26.8296	-40.6847	26.8444	
-40	2	1.5	52.8611	24.8118	-39.4895	24.8186	
-40	4.4	1.5	43.0667	13.2052	-49.0954	13.2097	
-40	6.8	1.5	50.2944	22.3507	-42.0451	22.3577	
-40	9.2	1.5	55.2514	27.7192	-37.1061	27.7269	
-40	11.6	1.5	34.8858	14.9224	-57.304	14.9691	
-40	14	1.5	54.1219	33.5887	-38.2411	33.6273	
-40	16.4	1.5	34.9276	21.5467	-57.4086	21.7564	
-40	18.8	1.5	30.7121	29.0736	-61.6511	38.6072	
-40	21.2	1.5	45.7621	36.9777	-46.602	37.5959	
-40	23.6	1.5	46.6538	39.0376	-45.7106	39.9353	
-40	26	1.5	33.5787	24.6176	-58.7684	26.7027	
-40	28.4	1.5	44.4447	43.1542	-47.9201	49.9487	
-40	30.8	1.5	31.1733	30.9617	-61.1914	47.0923	
-40	33.2	1.5	31.9001	29.6658	-60.463	33.6905	
-40	35.6	1.5	30.8127	30.3818	-61.5517	43.8906	
-40	38	1.5	33.5555	33.5309	-58.8094	59.8462	
-40	40.4	1.5	23.6854	23.3486	-68.6781	35.9132	
-40	42.8	1.5	30.0754	29.6458	-62.289	41.4108	
-40	45.2	1.5	35.5825	34.9227	-56.7821	46.6504	
-40	47.6	1.5	40.3466	40.0222	-52.0183	57.8815	
-40	50	1.5	28.195	27.86	-64.1694	39.7839	
-37.6	-70	1.5	25.023	24.9911	-67.3418	52.7335	
-37.6	-67.6	1.5	25.8543	25.761	-66.5104	44.493	
-37.6	-65.2	1.5	33.7589	33.4981	-58.6059	47.6733	
-37.6	-62.8	1.5	23.8658	23.8453	-68.499	50.0908	
-37.6	-60.4	1.5	26.5468	26.1236	-65.8172	45.6837	
-37.6	-58	1.5	26.9633	26.9533	-65.4016	55.3309	
-37.6	-55.6	1.5	35.0181	34.9988	-57.3468	67.2025	
-37.6	-53.2	1.5	43.362	40.4451	-49.0026	49.9394	
-37.6	-50.8	1.5	30.7581	30.7194	-61.6068	59.1486	
-37.6	-48.4	1.5	31.4489	31.3844	-60.9159	54.9565	
-37.6	-46	1.5	33.0916	33.0689	-59.2733	59.1924	
-37.6	-43.6	1.5	31.5371	30.8651	-60.8272	41.0804	
-37.6	-41.2	1.5	26.4495	26.4131	-65.9153	50.6999	
-37.6	-38.8	1.5	29.3265	28.0484	-63.0365	36.9354	
-37.6	-36.4	1.5	43.4655	38.5026	-48.8986	51.0451	
-37.6	-34	1.5	29.2001	27.1065	-63.1614	31.7353	
