-40	-70	1.5	1.19308	-7.27418	-88.7594	22.0845	
-40	-67.6	1.5	-2.63662	-4.63372	-90.1651	21.7917	
-40	-65.2	1.5	-1.6656	-8.94444	-90.9702	17.7626	
-40	-62.8	1.5	-0.767044	-7.95969	-89.55	20.0903	
-40	-60.4	1.5	-0.767285	-6.49152	-90.8894	27.2515	
-40	-58	1.5	-3.24045	-6.00811	-90.6734	14.3019	
-40	-55.6	1.5	-2.08212	-11.0545	-90.4755	24.5453	
-40	-53.2	1.5	-0.467817	-8.29971	-90.3041	28.2053	
-40	-50.8	1.5	-0.681589	-4.3882	-91.0808	21.4092	
-40	-48.4	1.5	1.50287	-6.54778	-88.9317	24.2384	
-40	-46	1.5	-0.636502	-7.3719	-90.5132	22.5205	
-40	-43.6	1.5	-0.433985	-6.22928	-89.7408	8.78132	
-40	-41.2	1.5	3.76026	-8.78454	-85.2095	32.5087	
-40	-38.8	1.5	3.77438	-6.18133	-85.934	16.5137	
-40	-36.4	1.5	4.77376	-8.73325	-84.7376	9.99479	
-40	-34	1.5	-0.971283	-7.28457	-90.0843	15.8862	
-40	-31.6	1.5	2.93529	-6.39379	-84.8847	13.7267	
-40	-29.2	1.5	0.418693	-3.40679	-89.5532	20.6951	
-40	-26.8	1.5	-0.368923	-3.24965	-88.3068	19.9033	
-40	-24.4	1.5	-3.4828	-6.08279	-90.8074	12.6368	
-40	-22	1.5	3.80297	-1.46762	-85.4176	21.1988	
-40	-19.6	1.5	2.1948	-8.06434	-86.3158	6.79518	
-40	-17.2	1.5	3.52555	-1.01702	-84.5356	14.4142	
-40	-14.8	1.5	5.75768	4.69455	-83.9337	18.167	
-40	-12.4	1.5	3.22747	-1.22127	-84.6784	11.2923	
-40	-10	1.5	5.20734	4.34986	-82.9712	19.1926	
-40	-7.6	1.5	5.32893	4.72637	-84.7224	28.7146	
-40	-5.2	1.5	3.66644	-0.297847	-85.9354	10.6117	
-40	-2.8	1.5	4.80181	-2.60715	-85.666	13.0527	
-40	-0.4	1.5	4.183	3.18674	-84.2913	16.8177	
