-40	-70	1.5	18.0023	10.9733	-71.6581	0	
-40	-67.6	1.5	17.7288	-0.497565	-72.1487	0	
-40	-65.2	1.5	17.0643	5.29874	-69.6816	0	
-40	-62.8	1.5	18.6761	11.6276	-71.0946	0	
-40	-60.4	1.5	11.0397	3.41638	-71.8615	0	
-40	-58	1.5	20.0079	13.6	-70.4437	0	
-40	-55.6	1.5	18.3182	11.7336	-68.7178	0	
-40	-53.2	1.5	19.7892	0.192719	-75.7438	0	
-40	-50.8	1.5	21.6196	14.4165	-66.2263	0	
-40	-48.4	1.5	22.1443	15.4198	-75.3077	0	
-40	-46	1.5	21.6278	9.45957	-65.647	0	
-40	-43.6	1.5	21.4879	-0.297466	-66.7951	0	
-40	-41.2	1.5	22.9219	17.006	-66.3048	0	
-40	-38.8	1.5	23.6933	4.34193	-64.7259	0	
-40	-36.4	1.5	21.5565	13.0548	-65.3572	0	
-40	-34	1.5	23.6584	13.4652	-65.6909	0	
-40	-31.6	1.5	24.5085	0.680074	-65.123	0	
-40	-29.2	1.5	24.3852	8.71082	-67.3751	0	
-40	-26.8	1.5	24.9167	6.51315	-66.5333	0	
-40	-24.4	1.5	25.2568	14.152	-63.2029	0	
-40	-22	1.5	25.3187	3.73522	-61.7335	0	
-40	-19.6	1.5	25.7078	7.78347	-61.9836	0	
-40	-17.2	1.5	27.1712	12.0662	-66.7997	0	
-40	-14.8	1.5	26.5533	16.4194	-61.4442	0	
-40	-12.4	1.5	26.1116	3.396	-60.8372	0	
-40	-10	1.5	26.4236	3.68002	-60.9761	0	
-40	-7.6	1.5	26.7392	-0.563223	-61.0779	0	
-40	-5.2	1.5	27.5608	1.54428	-65.6229	0	
-40	-2.8	1.5	25.4923	17.3374	-64.3948	0	
-40	-0.4	1.5	27.3508	4.79048	-62.5851	0	
-40	2	1.5	27.0118	-7.25874	-62.391	0	
-40	4.4	1.5	27.1235	21.6663	-59.115	0	
-40	6.8	1.5	27.0362	1.37658	-68.7186	0	
-40	9.2	1.5	26.6829	-2.48605	-62.4677	0	
-40	11.6	1.5	27.1885	16.9274	-63.2564	0	
-40	14	1.5	27.5457	18.7692	-73.2406	0	
-40	16.4	1.5	26.563	-1.77036	-63.6963	0	
-40	18.8	1.5	23.6173	3.1628	-62.5532	0	
-40	21.2	1.5	25.2535	-0.592327	-62.8883	0	
-40	23.6	1.5	11.1212	2.51381	-62.031	0	
-40	26	1.5	25.0079	18.141	-64.6393	0	
-40	28.4	1.5	25.2147	18.3496	-66.8923	0	
-40	30.8	1.5	24.7726	1.99514	-63.1729	0	
-40	33.2	1.5	15.3078	1.52071	-67.6989	0	
-40	35.6	1.5	20.9963	14.6013	-68.1577	0	
-40	38	1.5	23.3425	16.9039	-71.6526	0	
-40	40.4	1.5	22.6833	-1.38989	-65.5262	0	
-40	42.8	1.5	22.9009	-3.00312	-66.2908	0	
-40	45.2	1.5	22.1297	6.87174	-65.3251	0	
-40	47.6	1.5	21.8801	17.4306	-65.0353	0	
-40	50	1.5	21.07	14.1944	-68.7715	0	
-37.6	-70	1.5	18.3161	1.46796	-72.6779	0	
-37.6	-67.6	1.5	11.3926	4.97077	-69.6923	0	
-37.6	-65.2	1.5	18.9216	-4.10754	-69.2993	0	
-37.6	-62.8	1.5	19.6165	10.2775	-69.5555	0	
-37.6	-60.4	1.5	19.6082	6.92016	-74.7324	0	
-37.6	-58	1.5	19.662	12.6415	-70.4043	0	
-37.6	-55.6	1.5	19.9455	7.90368	-69.5641	0	
-37.6	-53.2	1.5	20.4982	-0.71232	-70.0328	0	
-37.6	-50.8	1.5	21.3034	10.5434	-68.1755	0	
-37.6	-48.4	1.5	22.3803	0.0737487	-66.6811	0	
-37.6	-46	1.5	21.8155	12.3452	-69.5809	0	
-37.6	-43.6	1.5	22.2001	3.01602	-64.952	0	
-37.6	-41.2	1.5	22.6665	2.78938	-67.1154	0	
-37.6	-38.8	1.5	23.758	4.97626	-63.8933	0	
-37.6	-36.4	1.5	24.2264	0.167533	-64.1353	0	
-37.6	-34	1.5	23.8257	14.6716	-67.6885	0	
-37.6	-31.6	1.5	24.2365	17.2273	-65.1992	0	
-37.6	-29.2	1.5	24.1845	-1.01541	-63.948	0	
-37.6	-26.8	1.5	24.0357	15.6979	-64.5008	0	
-37.6	-24.4	1.5	25.2791	16.0172	-63.7608	0	
-37.6	-22	1.5	26.4533	18.5906	-63.9862	0	
-37.6	-19.6	1.5	26.352	15.2089	-61.6426	0	
-37.6	-17.2	1.5	25.8542	3.18268	-62.451	0	
-37.6	-14.8	1.5	22.2003	8.04545	-60.5308	0	
-37.6	-12.4	1.5	27.8463	15.1462	-63.0963	0	
-37.6	-10	1.5	28.1422	18.9116	-61.8726	0	
-37.6	-7.6	1.5	28.3099	-1.00624	-59.9302	0	
-37.6	-5.2	1.5	27.6887	20.0676	-60.5029	0	
-37.6	-2.8	1.5	26.3234	18.2504	-59.5097	0	
-37.6	-0.4	1.5	27.6811	19.6435	-64.526	0	
-37.6	2	1.5	28.019	0.0344337	-62.1582	0	
-37.6	4.4	1.5	27.7473	10.2288	-63.9755	0	
-37.6	6.8	1.5	26.5243	17.0254	-61.2258	0	
-37.6	9.2	1.5	26.766	4.65027	-58.0805	0	
-37.6	11.6	1.5	27.7573	0.0446838	-60.3134	0	
-37.6	14	1.5	27.7618	17.6062	-60.3745	0	
-37.6	16.4	1.5	27.6379	-1.05114	-64.7339	0	
-37.6	18.8	1.5	27.1138	20.5229	-64.8791	0	
-37.6	21.2	1.5	27.244	-0.565812	-64.5339	0	
-37.6	23.6	1.5	25.1185	2.21455	-60.5407	0	
-37.6	26	1.5	25.7207	18.2465	-65.3332	0	
-37.6	28.4	1.5	25.6952	5.77465	-65.0311	0	
-37.6	30.8	1.5	25.4395	-9.4531	-67.1658	0	
-37.6	33.2	1.5	23.5813	7.60771	-64.3941	0	
-37.6	35.6	1.5	24.4971	21.3864	-64.0079	0	
-37.6	38	1.5	24.1905	15.547	-65.2151	0	
-37.6	40.4	1.5	23.0518	-0.363863	-64.4891	0	
-37.6	42.8	1.5	23.0614	15.5225	-67.2524	0	
-37.6	45.2	1.5	23.1243	12.7397	-66.9388	0	
